func_name,dimension,f_star,loss,budget_factor,elapsed_budget,elapsed_time,error,num_objectives,seed,budget,num_workers,batch_mode,optimizer_name,dataset_loc
MyGriewank40,40,0.0,3.0686564400639327e-13,50,41000,5817.1082146167755,,1,3135798401,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/5
MyGriewank40,40,0.0,9.936496070395151e-14,50,41000,5818.464159488678,,1,488189084,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/4
MyGriewank40,40,0.0,5.0737192225369654e-14,50,41000,5775.160210847855,,1,4010769861,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/0
MyGriewank40,40,0.0,4.348743587456738e-13,50,41000,8842.68536400795,,1,2907487771,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/6
MyGriewank40,40,0.0,9.181544413650045e-14,50,41000,9453.904325246811,,1,126996727,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/3
MyGriewank40,40,0.0,8.615330671091215e-14,50,41000,6462.739591360092,,1,2417781066,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/2
MyGriewank40,40,0.0,7.682743330406083e-14,50,41000,6438.992332935333,,1,310524955,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/1
MyGriewank40,40,0.0,1.593088994056302e-10,50,41000,11269.756973981857,,1,2604215756,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/9
MyGriewank40,40,0.0,3.1087687979436396e-11,50,41000,11606.24268579483,,1,3199895149,41000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/8
MyGriewank40,40,0.0,1.502320771652062,50,41000,853.0216958522797,,1,241278955,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/7
MyGriewank40,40,0.0,1.415469745701973,50,41000,810.9860563278198,,1,2566228484,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/6
MyGriewank40,40,0.0,0.5139422875715896,50,41000,1022.0726251602173,,1,944478130,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/3
MyGriewank40,40,0.0,1.097547790977736,50,41000,2064.471612930298,,1,187250823,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/5
MyGriewank40,40,0.0,0.034420687952843254,50,41000,973.4684662818909,,1,845388274,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/2
MyGriewank40,40,0.0,1.0699586763057682,50,41000,754.9598436355591,,1,2142384893,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/4
MyGriewank40,40,0.0,0.01969735601034761,50,41000,1020.0621252059937,,1,734478667,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/1
MyGriewank40,40,0.0,0.0073960403341720715,50,41000,726.5219678878784,,1,3754746793,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/0
MyGriewank40,40,0.0,11.574096641677126,50,41000,1260.5351905822754,,1,2535883314,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/9
MyGriewank40,40,0.0,5.256017773671734,50,41000,673.7790389060974,,1,1642788986,41000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank40/DE/alldatas/mDE/num_worker20/Griewank/50/8
MySalomon20,20,0.0,0.40036394841080003,50,21000,3133.402475118637,,1,4083933484,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/7
MySalomon20,20,0.0,0.39996748899414397,50,21000,2727.6175491809845,,1,3888269835,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/6
MySalomon20,20,0.0,0.29987587745432,50,21000,2814.5441381931305,,1,1069188185,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/3
MySalomon20,20,0.0,0.3999082000933988,50,21000,3369.8735206127167,,1,2794842712,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/5
MySalomon20,20,0.0,0.2998733459012482,50,21000,3268.2747633457184,,1,531278542,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/2
MySalomon20,20,0.0,0.3998862174515857,50,21000,3696.208702325821,,1,3414264042,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/4
MySalomon20,20,0.0,0.2375510739022987,50,21000,3117.5472252368927,,1,2931156806,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/1
MySalomon20,20,0.0,0.21226312675305736,50,21000,2713.556442260742,,1,1853416746,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/0
MySalomon20,20,0.0,0.4028220480111565,50,21000,2880.151564359665,,1,2673350313,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/9
MySalomon20,20,0.0,0.40081272894967535,50,21000,2844.60604763031,,1,2171223693,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Salomon/50/8
MySalomon20,20,0.0,0.3999072429150177,50,21000,437.2876605987549,,1,1205685126,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/7
MySalomon20,20,0.0,0.3354870814705917,50,21000,1266.667179107666,,1,2980178550,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/6
MySalomon20,20,0.0,0.30090414496321893,50,21000,422.76169991493225,,1,2968241296,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/3
MySalomon20,20,0.0,0.3069554751136849,50,21000,401.88126611709595,,1,1425227697,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/5
MySalomon20,20,0.0,0.300156664855537,50,21000,1359.0450174808502,,1,531278542,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/2
MySalomon20,20,0.0,0.30484696476642154,50,21000,422.55092763900757,,1,2673350313,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/4
MySalomon20,20,0.0,0.2999170093142963,50,21000,431.07862281799316,,1,2727958797,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/1
MySalomon20,20,0.0,0.29987583907201254,50,21000,417.4265434741974,,1,1836028102,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/0
MySalomon20,20,0.0,0.40387844518903343,50,21000,412.68412828445435,,1,69498692,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/9
MySalomon20,20,0.0,0.40348858493657547,50,21000,418.56526279449463,,1,1069188185,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TBPSA/alldatas/mTBPSA/num_worker20/Salomon/50/8
MySalomon20,20,0.0,3.808754966345454,50,21000,3178.5013875961304,,1,1853416746,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/7
MySalomon20,20,0.0,3.617653638330165,50,21000,3174.6164865493774,,1,3414264042,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/6
MySalomon20,20,0.0,2.9372621308560904,50,21000,3157.189478635788,,1,2581360290,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/3
MySalomon20,20,0.0,3.0570463612537817,50,21000,3174.8148262500763,,1,3888269835,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/5
MySalomon20,20,0.0,2.9001883059889373,50,21000,3152.252986907959,,1,3272404008,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/2
MySalomon20,20,0.0,2.964821370584388,50,21000,3167.9746811389923,,1,2794842712,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/4
MySalomon20,20,0.0,2.7036455726638935,50,21000,3156.966031551361,,1,2171223693,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/1
MySalomon20,20,0.0,2.5325740732749504,50,21000,3150.0708894729614,,1,2931156806,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/0
MySalomon20,20,0.0,4.394917335268577,50,21000,3166.3246808052063,,1,440007524,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/9
MySalomon20,20,0.0,4.327848750372629,50,21000,3184.9439494609833,,1,531278542,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/cVTS/alldatas/mpyVTS/num_worker20/Salomon/50/8
MySalomon20,20,0.0,0.599873345846811,50,21000,497.81808495521545,,1,159710024,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/7
MySalomon20,20,0.0,0.4998733458469413,50,21000,420.2844326496124,,1,695410931,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/6
MySalomon20,20,0.0,0.49987334584681087,50,21000,362.79877042770386,,1,3272404008,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/3
MySalomon20,20,0.0,0.4998733458469294,50,21000,367.28619956970215,,1,1348839869,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/5
MySalomon20,20,0.0,0.3998733484115475,50,21000,418.99288177490234,,1,1853416746,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/2
MySalomon20,20,0.0,0.4998733458468109,50,21000,371.3802101612091,,1,1125770595,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/4
MySalomon20,20,0.0,0.399873345846811,50,21000,434.2129662036896,,1,3414264042,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/1
MySalomon20,20,0.0,0.3998733458468109,50,21000,456.15132904052734,,1,440007524,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/0
MySalomon20,20,0.0,0.599873345846811,50,21000,372.08822989463806,,1,2018567317,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/9
MySalomon20,20,0.0,0.599873345846811,50,21000,379.92262268066406,,1,2931156806,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/Shiwa/alldatas/mShiwa/num_worker20/Salomon/50/8
MySalomon20,20,0.0,0.599873345846811,50,21000,449.79333877563477,,1,1425227697,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/7
MySalomon20,20,0.0,0.5806343486520247,50,21000,421.28008913993835,,1,1734141370,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/6
MySalomon20,20,0.0,0.39991710277135284,50,21000,367.14393496513367,,1,1069188185,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/3
MySalomon20,20,0.0,0.4998733458468144,50,21000,381.3359942436218,,1,2475664897,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/5
MySalomon20,20,0.0,0.39987334584806145,50,21000,372.02284359931946,,1,1894709019,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/2
MySalomon20,20,0.0,0.499873345846811,50,21000,440.4339632987976,,1,2838702181,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/4
MySalomon20,20,0.0,0.39987334584691214,50,21000,391.05569887161255,,1,2727958797,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/1
MySalomon20,20,0.0,0.3998733458468386,50,21000,454.75079822540283,,1,1836028102,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/0
MySalomon20,20,0.0,0.5998733462248924,50,21000,375.1652989387512,,1,69498692,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/9
MySalomon20,20,0.0,0.599873345846811,50,21000,365.0943636894226,,1,3888269835,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/ABBO/alldatas/mABBO/num_worker20/Salomon/50/8
MySalomon20,20,0.0,19.299873345846816,50,21000,3150.4170422554016,,1,2794842712,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/7
MySalomon20,20,0.0,18.09987334593178,50,21000,3150.87930226326,,1,4083933484,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/6
MySalomon20,20,0.0,17.906893004763187,50,21000,3152.0880296230316,,1,1853416746,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/3
MySalomon20,20,0.0,17.99987519802351,50,21000,3152.640461921692,,1,1734141370,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/5
MySalomon20,20,0.0,17.89987334584681,50,21000,3127.0054965019226,,1,3272404008,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/2
MySalomon20,20,0.0,17.999873345847366,50,21000,3150.1980471611023,,1,3414264042,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/4
MySalomon20,20,0.0,17.699873345847376,50,21000,3153.9788348674774,,1,531278542,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/1
MySalomon20,20,0.0,17.499873345848236,50,21000,3121.6954503059387,,1,1069188185,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/0
MySalomon20,20,0.0,19.89987334584682,50,21000,3150.998945713043,,1,2931156806,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/9
MySalomon20,20,0.0,19.69987334584682,50,21000,3150.9419355392456,,1,3888269835,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/BOBYQA/alldatas/mpybobyqa/num_worker20/Salomon/50/8
MySalomon20,20,0.0,1.2011974531989025,50,21000,3150.411260843277,,1,1853416746,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/7
MySalomon20,20,0.0,1.1503452248056836,50,21000,2153.9882118701935,,1,2581360290,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/6
MySalomon20,20,0.0,1.0876223711932327,50,21000,2131.579857110977,,1,1069188185,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/3
MySalomon20,20,0.0,1.122654070170598,50,21000,2129.2768404483795,,1,2931156806,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/5
MySalomon20,20,0.0,1.058166140162177,50,21000,3154.0716791152954,,1,440007524,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/2
MySalomon20,20,0.0,1.1011854765622275,50,21000,2177.428970813751,,1,69498692,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/4
MySalomon20,20,0.0,1.002443997782846,50,21000,2153.1647758483887,,1,3888269835,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/1
MySalomon20,20,0.0,0.9998735608568723,50,21000,3154.107949256897,,1,3414264042,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/0
MySalomon20,20,0.0,1.2999856349181353,50,21000,3155.0679094791412,,1,1734141370,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/9
MySalomon20,20,0.0,1.2648314819064024,50,21000,2127.734379529953,,1,3272404008,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/TuRBO/alldatas/mturbo/num_worker20/Salomon/50/8
MySalomon20,20,0.0,0.5003635695181026,50,21000,424.8268322944641,,1,2931156806,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/CMA-ES/alldatas/mpycma/num_worker20/Salomon/50/7
MySalomon20,20,0.0,0.49987433740499443,50,21000,457.75534558296204,,1,1125770595,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/CMA-ES/alldatas/mpycma/num_worker20/Salomon/50/6
MySalomon20,20,0.0,0.4087462938462449,50,21000,378.0005621910095,,1,772104342,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/CMA-ES/alldatas/mpycma/num_worker20/Salomon/50/3
MySalomon20,20,0.0,0.49883804879510696,50,21000,556.672336101532,,1,1921777577,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/CMA-ES/alldatas/mpycma/num_worker20/Salomon/50/5
MySalomon20,20,0.0,0.4032808938336859,50,21000,420.01862931251526,,1,695410931,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MySalomon20/CMA-ES/alldatas/mpycma/num_worker20/Salomon/50/2
